customer_id;fisrt_name;second_name;gender;date_of_birth;city;state;occupation;customer_segment;annual_income;join_date
C04236;Amelia;Johnson;Female;28/11/1986;Charlotte;North Carolina;Business Owner;SME;866881,95;05/05/2021
C04237;Charles;Smith;Male;24/05/1969;Jacksonville;Florida;Freelancer;Premium;529227,07;17/08/2018
C04238;Grace;Jackson;Female;07/02/1961;Austin;Texas;Freelancer;Retail;471136,25;23/08/2020
C04239;Christopher;Moore;Male;19/11/1963;New York;New York;Self Employed;SME;773128,44;10/10/2024
C04240;Sophia;Rodriguez;Female;21/02/1984;San Diego;California;Freelancer;SME;282400,17;23/06/2023
C04241;Nicholas;Thomas;Male;25/01/1978;Denver;Colorado;Student;Retail;840222,27;11/10/2018
C04242;David;Thomas;Male;07/09/1960;Chicago;Illinois;Student;Retail;407509,89;13/08/2018
C04243;Natalie;Lopez;Female;04/04/1991;Seattle;Washington;Salaried;Premium;593010,05;30/06/2023
C04244;Chloe;Wilson;Female;19/03/1987;San Antonio;Texas;Freelancer;Retail;290752,76;20/01/2023
C04245;James;Garcia;Male;24/09/1972;Charlotte;North Carolina;Business Owner;Corporate;1217565,1;06/11/2022
C04246;Andrew;Miller;Male;06/03/1998;Fort Worth;Texas;Self Employed;Retail;223811,33;11/08/2023
C04247;Thomas;Lopez;Male;06/12/1971;San Antonio;Texas;Retired;Retail;488167,42;29/11/2025
C04248;Anthony;Davis;Male;22/12/1962;Dallas;Texas;Self Employed;Retail;352777,61;14/08/2024
C04249;Hannah;Davis;Female;13/06/1976;Denver;Colorado;Salaried;Retail;527311,1;19/02/2021
C04250;Lucas;Hernandez;Male;20/12/1970;Austin;Texas;Self Employed;Premium;576550,01;10/01/2026
C04251;Henry;Anderson;Male;21/09/1988;Indianapolis;Indiana;Business Owner;SME;441576,31;19/09/2020
C04252;Robert;Martinez;Male;24/11/1997;New York;New York;Business Owner;Retail;484421,15;08/05/2023
C04253;Scarlett;Wilson;Female;24/03/1974;Austin;Texas;Retired;Premium;354961,93;28/05/2021
C04254;Joshua;Thomas;Male;22/07/1979;Houston;Texas;Business Owner;Retail;406052,04;22/02/2024
C04255;Mia;Martin;Female;13/11/1983;Jacksonville;Florida;Freelancer;SME;543860,81;03/01/2018
C04256;Joseph;Martinez;Male;22/03/1981;San Antonio;Texas;Salaried;Premium;1742730,84;28/06/2025
C04257;Michael;Thomas;Male;24/06/1983;Jacksonville;Florida;Freelancer;Retail;180000;22/05/2024
C04258;Ava;Garcia;Female;11/12/1963;Philadelphia;Pennsylvania;Self Employed;Premium;656265,96;29/03/2021
C04259;Joseph;Garcia;Male;05/12/1972;Nashville;Tennessee;Student;Retail;180000;09/02/2025
C04260;Henry;Thomas;Male;10/04/1978;Houston;Texas;Salaried;SME;460279,32;26/06/2018
C04261;Emma;Wilson;Female;22/06/1964;New York;New York;Self Employed;SME;554161,8;24/02/2026
C04262;Lily;Martinez;Female;12/03/1971;Philadelphia;Pennsylvania;Student;Retail;780534,54;27/02/2024
C04263;Amelia;Miller;Female;15/07/1963;New York;New York;Freelancer;Premium;995673,51;11/08/2020
C04264;Benjamin;Johnson;Male;24/11/1989;Phoenix;Arizona;Salaried;Retail;482153,78;08/07/2019
C04265;James;Lopez;Male;25/09/1978;New York;New York;Freelancer;Retail;333065,13;17/09/2023
C04266;Harper;Lopez;Female;19/12/1979;Fort Worth;Texas;Retired;Premium;658559,52;10/12/2019
C04267;William;Garcia;Male;20/10/1978;Houston;Texas;Self Employed;Retail;623441,37;28/10/2018
C04268;Hannah;Johnson;Female;22/01/1989;San Antonio;Texas;Salaried;SME;771927,14;07/06/2020
C04269;Sophia;Hernandez;Female;17/12/1983;Nashville;Tennessee;Student;Retail;464504,84;05/01/2022
C04270;Grace;Brown;Female;09/02/1977;Columbus;Ohio;Salaried;Retail;378125,48;24/12/2020
C04271;Henry;Davis;Male;02/08/1989;San Diego;California;Salaried;Premium;830930,18;15/12/2025
C04272;Emma;Moore;Female;16/12/1971;Columbus;Ohio;Salaried;SME;252000;27/05/2018
C04273;Daniel;Thomas;Male;28/11/1966;San Jose;California;Business Owner;Retail;282977,99;25/11/2021
C04274;Harper;Hernandez;Female;02/12/1967;San Diego;California;Self Employed;Retail;442081,06;11/08/2021
C04275;Ella;Johnson;Female;10/11/1994;Houston;Texas;Freelancer;Retail;572313,79;22/05/2018
C04276;Benjamin;Rodriguez;Male;19/11/1987;Boston;Massachusetts;Salaried;Retail;612770,32;16/07/2025
C04277;Robert;Taylor;Male;21/12/1997;Los Angeles;California;Freelancer;Premium;609418,15;06/01/2021
C04278;Henry;Brown;Male;20/10/1961;Dallas;Texas;Freelancer;Premium;1483212,53;10/11/2025
C04279;Olivia;Anderson;Female;15/09/1993;New York;New York;Retired;SME;507922,3;07/09/2019
C04280;Chloe;Brown;Female;07/11/1976;Seattle;Washington;Freelancer;Retail;374366,35;13/12/2019
C04281;David;Martin;Male;23/09/1975;Jacksonville;Florida;Salaried;Retail;513078,18;03/06/2018
C04282;Natalie;Brown;Female;19/03/1964;Indianapolis;Indiana;Student;Premium;505182,22;01/08/2023
C04283;Benjamin;Johnson;Male;22/04/1993;Boston;Massachusetts;Business Owner;Retail;424353,33;09/08/2018
C04284;Charles;Brown;Male;21/04/1999;Dallas;Texas;Business Owner;Retail;1919878,42;05/02/2023
C04285;William;Brown;Male;18/01/1971;San Diego;California;Salaried;Retail;291489,87;04/12/2018
C04286;Joseph;Lopez;Male;26/10/1969;Indianapolis;Indiana;Freelancer;Wealth;2637650,76;21/04/2024
C04287;Mia;Martinez;Female;25/07/1997;Indianapolis;Indiana;Student;Retail;533772,62;05/06/2020
C04288;Chloe;Taylor;Female;14/09/1961;Indianapolis;Indiana;Salaried;Retail;638843,51;22/05/2022
C04289;Thomas;Brown;Male;21/07/2004;Austin;Texas;Retired;Wealth;958263,18;29/03/2025
C04290;Robert;Lopez;Male;11/01/2001;Nashville;Tennessee;Business Owner;SME;649652,47;16/07/2018
C04291;Abigail;Jones;Female;12/01/1992;Phoenix;Arizona;Salaried;Wealth;2386741,8;04/06/2019
C04292;David;Miller;Male;03/07/1973;Houston;Texas;Student;Retail;295941,59;23/06/2022
C04293;Chloe;Wilson;Female;25/02/1997;San Jose;California;Retired;Premium;324000;15/12/2020
C04294;James;Davis;Male;05/04/1960;Charlotte;North Carolina;Student;SME;311405,49;19/11/2022
C04295;Thomas;Hernandez;Male;01/06/1981;Chicago;Illinois;Business Owner;Wealth;540000;31/12/2022
C04296;Andrew;Taylor;Male;28/11/2001;Philadelphia;Pennsylvania;Retired;Retail;282332,63;01/06/2022
C04297;Mia;Williams;Female;02/10/1972;Nashville;Tennessee;Student;Retail;438398,15;13/02/2022
C04298;Harper;Lopez;Female;11/02/1980;Austin;Texas;Salaried;Retail;439183,47;24/10/2023
C04299;Nicholas;Lopez;Male;15/01/1970;San Jose;California;Salaried;Retail;1055850,06;19/04/2019
C04300;Daniel;Jones;Male;05/11/1975;Philadelphia;Pennsylvania;Retired;SME;1017058,25;16/03/2023
C04301;Charles;Wilson;Male;17/12/1991;Jacksonville;Florida;Retired;Retail;606841,17;17/03/2018
C04302;Amelia;Jones;Female;10/05/1985;Boston;Massachusetts;Freelancer;Retail;503911,32;13/07/2025
C04303;Nicholas;Wilson;Male;21/07/1964;Columbus;Ohio;Salaried;Retail;2006664,69;26/10/2021
C04304;Grace;Anderson;Female;06/01/2001;Columbus;Ohio;Freelancer;Premium;821749,7;18/09/2021
C04305;Hannah;Lopez;Female;23/02/1969;Columbus;Ohio;Retired;Retail;303763,93;17/06/2024
C04306;James;Anderson;Male;19/11/1972;Boston;Massachusetts;Self Employed;Retail;340161,98;13/08/2020
C04307;Robert;Smith;Male;15/09/1978;Charlotte;North Carolina;Freelancer;Retail;650873,84;31/07/2025
C04308;Hannah;Williams;Female;25/07/1974;Nashville;Tennessee;Retired;Premium;429995,99;07/06/2021
C04309;Michael;Hernandez;Male;04/04/1985;Indianapolis;Indiana;Salaried;Retail;309480,72;12/10/2019
C04310;Abigail;Gonzalez;Female;21/03/1997;Dallas;Texas;Student;Retail;827608,79;15/02/2026
C04311;Mia;Wilson;Female;26/02/1980;Austin;Texas;Salaried;Wealth;2379091,68;30/12/2018
C04312;Olivia;Gonzalez;Female;28/07/1984;Phoenix;Arizona;Self Employed;Retail;852978,42;22/02/2022
C04313;Olivia;Jones;Female;05/09/1983;San Antonio;Texas;Freelancer;Corporate;507445,58;11/10/2021
C04314;Lucas;Johnson;Male;19/04/2004;Denver;Colorado;Retired;Premium;543919,63;06/05/2019
C04315;Charles;Martinez;Male;17/10/1978;Chicago;Illinois;Salaried;Retail;386643,41;12/11/2021
C04316;Grace;Gonzalez;Female;01/08/1961;Los Angeles;California;Retired;Retail;763324,1;07/10/2022
C04317;Zoe;Martinez;Female;02/06/1964;San Antonio;Texas;Business Owner;Retail;1562355,54;16/10/2018
C04318;Christopher;Lopez;Male;05/09/1998;San Diego;California;Self Employed;Premium;956763,47;26/07/2023
C04319;James;Rodriguez;Male;10/02/1993;Austin;Texas;Student;Premium;1804674,19;17/06/2021
C04320;Hannah;Martin;Female;02/03/1993;San Jose;California;Retired;SME;1036051,41;19/10/2022
C04321;Ava;Gonzalez;Female;11/06/1988;San Jose;California;Freelancer;Retail;611128,5;02/02/2025
C04322;Chloe;Miller;Female;08/11/1963;Houston;Texas;Self Employed;Retail;417712,69;03/11/2020
C04323;Zoe;Martin;Female;12/02/1977;San Antonio;Texas;Student;Corporate;493645,77;30/08/2022
C04324;Henry;Anderson;Male;17/05/2001;New York;New York;Student;SME;1520909,4;20/05/2021
C04325;Ella;Gonzalez;Female;15/02/1981;Charlotte;North Carolina;Self Employed;Retail;788794,64;04/09/2018
C04326;Charlotte;Martinez;Female;28/05/1964;Fort Worth;Texas;Business Owner;SME;258206,79;16/04/2018
C04327;Sophia;Johnson;Female;19/12/1963;Phoenix;Arizona;Self Employed;Retail;373585,5;02/01/2023
C04328;Benjamin;Hernandez;Male;26/11/1975;Charlotte;North Carolina;Self Employed;Wealth;1265943,75;08/07/2020
C04329;Ryan;Jones;Male;10/02/1990;New York;New York;Retired;Retail;859548,33;06/04/2025
C04330;Hannah;Moore;Female;26/06/1986;Phoenix;Arizona;Business Owner;SME;420427,46;11/05/2022
C04331;Andrew;Miller;Male;25/06/1989;Chicago;Illinois;Retired;Retail;552199,57;13/01/2023
C04332;Michael;Taylor;Male;11/06/1999;Fort Worth;Texas;Retired;Retail;658596,65;09/12/2020
C04333;Benjamin;Martinez;Male;09/06/1962;Boston;Massachusetts;Salaried;SME;614426,48;21/04/2024
C04334;Hannah;Hernandez;Female;28/12/1984;Indianapolis;Indiana;Salaried;Premium;1588754,34;17/12/2021
C04335;Mia;Smith;Female;21/05/1974;Austin;Texas;Freelancer;Wealth;1862135,76;10/09/2020
C04336;Emily;Moore;Female;09/05/1980;Seattle;Washington;Retired;SME;405417,14;31/01/2018
C04337;Victoria;Rodriguez;Female;17/07/2004;Columbus;Ohio;Self Employed;Retail;506299,95;10/11/2020
C04338;Amelia;Martinez;Female;10/03/1991;Phoenix;Arizona;Self Employed;Retail;426431,13;22/05/2023
C04339;Nicholas;Taylor;Male;14/06/1965;Seattle;Washington;Student;Retail;679337,24;25/04/2023
C04340;David;Johnson;Male;17/12/1975;Chicago;Illinois;Retired;Premium;532196,91;30/09/2025
C04341;Ella;Rodriguez;Female;14/07/1985;Indianapolis;Indiana;Student;SME;885787,95;30/05/2022
C04342;Charles;Lopez;Male;05/09/1964;Dallas;Texas;Business Owner;Retail;180000;17/07/2023
C04343;David;Johnson;Male;14/09/2001;Jacksonville;Florida;Freelancer;Retail;1029173,47;01/01/2021
C04344;David;Anderson;Male;12/10/2002;Dallas;Texas;Business Owner;Retail;237308,13;12/09/2019
C04345;Andrew;Jackson;Male;01/01/1992;Chicago;Illinois;Business Owner;Corporate;396000;29/10/2021
C04346;Emily;Anderson;Female;16/05/1968;Jacksonville;Florida;Retired;SME;863405,07;31/01/2020
C04347;Christopher;Davis;Male;04/09/1964;Dallas;Texas;Student;SME;466576,21;17/04/2018
C04348;Lucas;Jackson;Male;21/08/1989;Seattle;Washington;Salaried;Retail;538682,38;22/05/2022
C04349;Benjamin;Martin;Male;18/04/1980;Philadelphia;Pennsylvania;Self Employed;Retail;387049,85;17/01/2022
C04350;Amelia;Lopez;Female;24/12/1975;Dallas;Texas;Retired;Corporate;781662,51;10/10/2018
C04351;Evelyn;Martinez;Female;22/10/1997;New York;New York;Salaried;Premium;1258734,91;16/01/2022
C04352;Lucas;Jones;Male;24/11/1994;Austin;Texas;Business Owner;Retail;469844,28;09/06/2021
C04353;Scarlett;Taylor;Female;26/04/1984;Nashville;Tennessee;Retired;Retail;418233,4;11/11/2022
C04354;Daniel;Brown;Male;28/11/1986;Chicago;Illinois;Salaried;SME;1201083,76;03/06/2025
C04355;Abigail;Taylor;Female;26/03/1972;San Antonio;Texas;Freelancer;Retail;416549,59;05/04/2018
C04356;Lucas;Miller;Male;10/10/1968;Philadelphia;Pennsylvania;Business Owner;Retail;499076,49;05/01/2023
C04357;Joshua;Anderson;Male;25/11/1973;Charlotte;North Carolina;Salaried;Corporate;748021,67;16/06/2024
C04358;David;Jones;Male;16/09/1973;Phoenix;Arizona;Freelancer;Retail;291384,47;22/08/2024
C04359;Grace;Wilson;Female;19/04/1992;Nashville;Tennessee;Salaried;Corporate;803216,59;16/11/2022
C04360;Michael;Williams;Male;21/12/1963;Denver;Colorado;Salaried;Wealth;1691883;31/08/2021
C04361;John;Wilson;Male;01/09/1986;Jacksonville;Florida;Self Employed;Retail;560689,82;02/09/2022
C04362;Robert;Thomas;Male;09/08/1982;Indianapolis;Indiana;Retired;Retail;317865,85;02/12/2018
C04363;Joseph;Anderson;Male;04/12/1998;Denver;Colorado;Student;Premium;1113580,08;14/04/2021
C04364;Sophia;Lopez;Female;14/11/1991;San Antonio;Texas;Retired;Retail;549037,33;11/02/2025
C04365;Hannah;Gonzalez;Female;19/01/1985;San Jose;California;Freelancer;Wealth;1135381,05;06/06/2020
C04366;Victoria;Moore;Female;13/10/1961;Philadelphia;Pennsylvania;Retired;Retail;519641,54;12/07/2023
C04367;Hannah;Gonzalez;Female;01/01/1968;Fort Worth;Texas;Self Employed;SME;252000;27/01/2025
C04368;Matthew;Jackson;Male;06/04/1982;Indianapolis;Indiana;Business Owner;Corporate;750960,36;06/09/2024
C04369;Lily;Wilson;Female;14/05/1962;Philadelphia;Pennsylvania;Retired;Retail;759491,19;19/03/2026
C04370;Chloe;Thomas;Female;10/12/1970;Dallas;Texas;Salaried;Retail;226420,4;26/11/2018
C04371;Nicholas;Garcia;Male;07/06/1973;Dallas;Texas;Freelancer;Premium;931010,78;12/06/2022
C04372;Robert;Taylor;Male;22/08/1991;Philadelphia;Pennsylvania;Business Owner;Retail;793985,8;17/10/2025
C04373;Ava;Thomas;Female;05/05/1998;San Antonio;Texas;Student;Premium;1136811,4;07/10/2023
C04374;Chloe;Jones;Female;27/12/1998;Indianapolis;Indiana;Self Employed;Wealth;582990,3;05/12/2018
C04375;Hannah;Taylor;Female;18/06/1963;San Diego;California;Self Employed;Corporate;766559,49;05/10/2025
C04376;Emma;Miller;Female;17/05/1989;Charlotte;North Carolina;Freelancer;Retail;565961,91;02/05/2025
C04377;Anthony;Thomas;Male;11/01/1977;Los Angeles;California;Salaried;Retail;876240,17;02/06/2018
C04378;John;Garcia;Male;10/06/1992;Denver;Colorado;Freelancer;Premium;540503,01;14/07/2024
C04379;Benjamin;Lopez;Male;06/06/2003;Austin;Texas;Business Owner;Retail;376976,9;06/01/2021
C04380;David;Martin;Male;23/11/1969;Austin;Texas;Freelancer;Corporate;1015350,18;14/06/2019
C04381;Grace;Brown;Female;19/03/1981;San Jose;California;Retired;Retail;439671,15;17/08/2020
C04382;David;Lopez;Male;02/12/1976;Phoenix;Arizona;Salaried;Premium;324000;09/05/2022
C04383;Lucas;Martinez;Male;17/05/1996;San Jose;California;Self Employed;Retail;749396,91;16/12/2025
C04384;Olivia;Taylor;Female;01/12/1974;Seattle;Washington;Freelancer;Retail;346360,6;19/03/2023
C04385;Ava;Brown;Female;18/04/1971;Nashville;Tennessee;Business Owner;Premium;683864,19;30/05/2022
C04386;Joshua;Martinez;Male;01/09/1971;Phoenix;Arizona;Retired;Corporate;555448,85;23/07/2025
C04387;Joshua;Martinez;Male;11/01/2001;New York;New York;Retired;Corporate;703085,53;10/03/2025
C04388;Andrew;Thomas;Male;08/09/1987;Boston;Massachusetts;Freelancer;Retail;332030,12;18/08/2023
C04389;Emily;Jones;Female;10/08/1971;Houston;Texas;Retired;Wealth;3575190,87;16/09/2023
C04390;Robert;Jackson;Male;11/06/1983;Denver;Colorado;Retired;Retail;335703,51;04/10/2022
C04391;Nicholas;Johnson;Male;11/11/1975;Seattle;Washington;Business Owner;Retail;275016,42;19/11/2023
C04392;Andrew;Martinez;Male;06/11/2001;San Diego;California;Student;Premium;2088345,62;11/07/2021
C04393;Joseph;Garcia;Male;08/11/2001;Houston;Texas;Self Employed;Premium;489679,43;14/03/2019
C04394;Lily;Smith;Female;05/07/1983;San Jose;California;Salaried;Premium;572786,71;18/06/2020
C04395;David;Moore;Male;04/02/1960;Indianapolis;Indiana;Business Owner;Retail;329305,07;14/10/2020
C04396;Joshua;Williams;Male;17/08/2001;San Diego;California;Student;Premium;554946,91;27/04/2023
C04397;Olivia;Wilson;Female;14/03/2002;Columbus;Ohio;Freelancer;Retail;313820,17;23/01/2020
C04398;Thomas;Jackson;Male;19/11/1985;Indianapolis;Indiana;Student;Retail;589050,58;01/10/2025
C04399;Andrew;Jackson;Male;20/10/1978;Phoenix;Arizona;Retired;Retail;250977,45;10/08/2022
C04400;Anthony;Hernandez;Male;15/01/1961;Indianapolis;Indiana;Self Employed;Retail;442020,2;06/07/2018
C04401;Ryan;Thomas;Male;27/03/1964;Austin;Texas;Self Employed;Corporate;896825,42;05/11/2025
C04402;Henry;Jones;Male;08/12/1996;Charlotte;North Carolina;Business Owner;Retail;561527,76;09/08/2020
C04403;Ava;Taylor;Female;03/07/1967;Austin;Texas;Freelancer;Retail;232206,44;13/06/2021
C04404;Anthony;Anderson;Male;02/08/1997;Nashville;Tennessee;Salaried;Retail;882005,73;24/02/2022
C04405;Chloe;Jones;Female;05/08/1994;Columbus;Ohio;Salaried;Retail;180000;15/01/2020
C04406;Abigail;Williams;Female;07/03/1979;Dallas;Texas;Freelancer;Retail;324535,29;06/07/2024
C04407;Henry;Martin;Male;26/02/1988;Houston;Texas;Business Owner;Retail;582789,32;31/03/2025
C04408;Grace;Gonzalez;Female;03/02/2000;Chicago;Illinois;Salaried;SME;1128032,77;05/09/2018
C04409;Amelia;Gonzalez;Female;25/05/1991;New York;New York;Retired;Retail;321664,77;19/04/2020
C04410;Christopher;Moore;Male;02/07/1984;Nashville;Tennessee;Salaried;Retail;470067,36;15/01/2024
C04411;Olivia;Anderson;Female;03/07/1964;Philadelphia;Pennsylvania;Student;Retail;983789,61;15/03/2023
C04412;Matthew;Williams;Male;15/07/1997;Jacksonville;Florida;Freelancer;Wealth;1909138,32;19/09/2020
C04413;Mia;Smith;Female;27/09/2000;Phoenix;Arizona;Salaried;SME;636720,88;24/05/2020
C04414;Lucas;Martinez;Male;25/11/1977;Seattle;Washington;Freelancer;SME;409704,97;01/03/2023
C04415;Benjamin;Brown;Male;15/08/1963;Columbus;Ohio;Salaried;Premium;1862817,32;22/03/2018
C04416;Benjamin;Williams;Male;04/04/1991;Chicago;Illinois;Salaried;Corporate;747175,97;27/02/2025
C04417;Charlotte;Martin;Female;18/11/1996;Charlotte;North Carolina;Business Owner;Retail;418138,6;29/03/2025
C04418;Zoe;Jackson;Female;16/02/1980;Charlotte;North Carolina;Business Owner;Retail;538771,14;30/09/2019
C04419;John;Jackson;Male;10/08/1973;Houston;Texas;Salaried;Retail;1274896,49;01/02/2021
C04420;Charles;Miller;Male;10/07/1960;Philadelphia;Pennsylvania;Freelancer;SME;525777,08;10/09/2018
C04421;Thomas;Taylor;Male;15/09/1977;Houston;Texas;Business Owner;Retail;546559,2;18/05/2018
C04422;James;Brown;Male;06/04/1996;Austin;Texas;Self Employed;Wealth;1858891,23;31/08/2018
C04423;Zoe;Garcia;Female;24/07/1960;Charlotte;North Carolina;Retired;Retail;353196,61;31/10/2023
C04424;James;Rodriguez;Male;12/11/1977;New York;New York;Freelancer;Retail;350887,96;22/04/2018
C04425;Joseph;Davis;Male;02/03/2003;New York;New York;Student;Retail;363164,06;12/08/2019
C04426;Victoria;Anderson;Female;27/02/1971;Jacksonville;Florida;Student;Retail;1319382,29;14/08/2024
C04427;Sophia;Moore;Female;01/07/1996;Los Angeles;California;Self Employed;Retail;406053,54;06/01/2020
C04428;Natalie;Hernandez;Female;10/01/1991;Nashville;Tennessee;Business Owner;Retail;420597,9;05/12/2024
C04429;Scarlett;Jackson;Female;19/09/1981;Nashville;Tennessee;Salaried;Retail;180000;03/12/2018
C04430;John;Thomas;Male;21/12/1985;Los Angeles;California;Salaried;Retail;829782,51;02/03/2019
C04431;James;Hernandez;Male;21/01/1973;Boston;Massachusetts;Business Owner;Retail;673824,56;05/11/2019
C04432;Grace;Garcia;Female;16/08/1973;Columbus;Ohio;Freelancer;Retail;180000;18/09/2020
C04433;Nicholas;Smith;Male;18/05/1976;Charlotte;North Carolina;Freelancer;Premium;701389,26;25/11/2019
C04434;Charles;Hernandez;Male;24/07/1966;Jacksonville;Florida;Self Employed;Corporate;765778,09;21/05/2025
C04435;Scarlett;Rodriguez;Female;02/08/1996;New York;New York;Retired;Retail;745119,04;23/05/2018
C04436;Sophia;Brown;Female;13/11/1990;Charlotte;North Carolina;Business Owner;Retail;188867,83;05/12/2018
C04437;Emma;Moore;Female;07/05/1962;Seattle;Washington;Salaried;Retail;670336,99;14/09/2021
C04438;Mia;Martinez;Female;14/06/1973;Seattle;Washington;Student;Corporate;1467964,12;27/06/2025
C04439;Robert;Garcia;Male;01/07/1980;Boston;Massachusetts;Self Employed;Retail;1193352,69;02/02/2020
C04440;Matthew;Williams;Male;03/10/1991;Jacksonville;Florida;Business Owner;Corporate;444019,88;04/10/2024
C04441;Robert;Martinez;Male;06/08/2003;Los Angeles;California;Self Employed;Corporate;1108079,79;21/10/2024
C04442;Grace;Garcia;Female;18/04/1982;San Antonio;Texas;Salaried;Retail;476017,73;30/06/2023
C04443;John;Martin;Male;16/11/1983;Charlotte;North Carolina;Student;Retail;1423458,13;09/11/2022
C04444;Abigail;Garcia;Female;18/10/1991;Chicago;Illinois;Retired;Retail;464491,13;12/06/2020
C04445;Emily;Johnson;Female;12/02/2000;Charlotte;North Carolina;Student;SME;1007109,25;24/03/2025
C04446;Andrew;Gonzalez;Male;01/09/1961;Fort Worth;Texas;Self Employed;Retail;367394,01;10/08/2019
C04447;David;Hernandez;Male;20/01/1983;Phoenix;Arizona;Retired;Retail;278922,12;29/09/2019
C04448;Robert;Wilson;Male;08/04/1962;San Diego;California;Retired;Retail;180000;20/12/2019
C04449;Christopher;Rodriguez;Male;24/07/2003;Charlotte;North Carolina;Student;Premium;1987498,22;03/09/2022
C04450;Ryan;Brown;Male;24/04/1999;Columbus;Ohio;Self Employed;Premium;536255,35;21/06/2021
C04451;John;Miller;Male;06/08/2003;Los Angeles;California;Freelancer;Corporate;1038864,29;25/06/2025
C04452;Amelia;Martin;Female;17/11/1964;Houston;Texas;Salaried;Retail;180000;03/01/2025
C04453;Lucas;Davis;Male;24/07/1974;Los Angeles;California;Self Employed;Retail;280416,76;06/06/2023
C04454;Thomas;Taylor;Male;05/05/1998;New York;New York;Self Employed;Retail;330603,28;28/08/2019
C04455;Hannah;Gonzalez;Female;08/06/1980;San Antonio;Texas;Business Owner;Retail;576796,54;20/01/2022
C04456;David;Rodriguez;Male;22/12/1965;Fort Worth;Texas;Business Owner;Retail;700373,14;25/08/2024
C04457;Olivia;Hernandez;Female;07/04/1966;Charlotte;North Carolina;Business Owner;Premium;619927,27;03/09/2019
C04458;Anthony;Moore;Male;24/07/1985;Los Angeles;California;Student;Retail;626832,62;28/09/2019
C04459;Nicholas;Williams;Male;19/02/1996;Charlotte;North Carolina;Student;Premium;2990792;09/06/2020
C04460;Lily;Smith;Female;22/12/1997;Nashville;Tennessee;Freelancer;SME;252000;19/09/2022
C04461;Grace;Davis;Female;20/10/1982;Nashville;Tennessee;Retired;SME;2269870,85;19/12/2022
C04462;James;Rodriguez;Male;06/12/1963;Nashville;Tennessee;Business Owner;Retail;518892,52;18/08/2020
C04463;Benjamin;Jackson;Male;24/01/2002;Fort Worth;Texas;Student;Retail;721144,94;29/09/2019
C04464;David;Davis;Male;16/02/1972;San Jose;California;Self Employed;Retail;1038714,25;09/02/2019
C04465;Benjamin;Jones;Male;05/05/2003;Chicago;Illinois;Self Employed;Wealth;1563459,18;20/11/2020
C04466;Evelyn;Jackson;Female;15/02/1973;Philadelphia;Pennsylvania;Salaried;Retail;1065541,99;05/09/2023
C04467;Nicholas;Anderson;Male;16/03/1975;Los Angeles;California;Business Owner;Retail;348039,7;17/04/2025
C04468;Michael;Taylor;Male;23/11/1972;Phoenix;Arizona;Student;Retail;188119,07;01/08/2020
C04469;Joseph;Jones;Male;15/05/1982;Columbus;Ohio;Freelancer;Premium;3503986,07;08/02/2025
C04470;Joshua;Moore;Male;10/06/1970;Denver;Colorado;Student;Retail;824991,62;19/01/2024
C04471;William;Davis;Male;19/11/1996;Phoenix;Arizona;Retired;SME;252000;28/05/2021
C04472;Benjamin;Wilson;Male;22/02/1989;Phoenix;Arizona;Student;Premium;991861,42;22/12/2019
C04473;Zoe;Anderson;Female;20/10/1978;Seattle;Washington;Salaried;Retail;794203,34;31/03/2020
C04474;John;Smith;Male;04/07/1993;Dallas;Texas;Student;Corporate;748298,61;16/02/2019
C04475;Chloe;Martin;Female;09/06/1960;Charlotte;North Carolina;Student;Retail;422710,74;17/11/2018
C04476;Andrew;Garcia;Male;09/12/1991;Denver;Colorado;Salaried;Retail;322993,34;15/12/2019
C04477;Emily;Johnson;Female;27/09/1989;Columbus;Ohio;Student;Corporate;1553697,75;31/07/2019
C04478;Lily;Rodriguez;Female;18/02/1977;Los Angeles;California;Student;Retail;495791,25;10/03/2024
C04479;Henry;Rodriguez;Male;23/12/1980;Houston;Texas;Retired;SME;535216,98;13/08/2019
C04480;Ryan;Lopez;Male;04/04/1982;San Diego;California;Student;Retail;203591,78;05/04/2019
C04481;Charlotte;Jackson;Female;28/09/1974;Chicago;Illinois;Business Owner;Corporate;1167623,14;26/02/2021
C04482;Hannah;Martinez;Female;27/07/1988;Houston;Texas;Freelancer;Premium;440675,06;11/09/2018
C04483;John;Garcia;Male;07/07/1982;Seattle;Washington;Retired;Retail;584805,73;12/11/2023
C04484;Zoe;Jackson;Female;07/02/1972;Los Angeles;California;Self Employed;Retail;538863,89;10/01/2022
C04485;Sophia;Martinez;Female;22/11/2004;San Jose;California;Self Employed;Retail;789755,86;30/09/2023
C04486;Michael;Gonzalez;Male;23/07/1992;Denver;Colorado;Student;SME;673039,92;06/10/2025
C04487;Emma;Jones;Female;13/07/1972;Phoenix;Arizona;Business Owner;Retail;441205,04;19/05/2020
C04488;Zoe;Rodriguez;Female;12/06/1998;Phoenix;Arizona;Freelancer;Wealth;5026136,13;16/05/2024
C04489;Nicholas;Miller;Male;17/06/1999;Seattle;Washington;Retired;Corporate;604629,67;08/06/2024
C04490;Natalie;Taylor;Female;11/09/1969;New York;New York;Self Employed;Retail;507536,48;15/12/2018
C04491;Abigail;Hernandez;Female;04/12/1996;Columbus;Ohio;Student;Retail;807660,77;14/05/2022
C04492;Harper;Anderson;Female;18/03/1979;Jacksonville;Florida;Self Employed;Wealth;1110837,6;06/07/2025
